building_age,BuildingType,floor_surface,has_third_use,Neighborhood,NumberofBuildings,NumberofFloors,PrimaryPropertyType,ratio_build,SecondLargestPropertyUseTypeGFA,SiteEnergyUse(kBtu),sum_energy_use,sum_types_use,ThirdLargestPropertyUseTypeGFA,total_ty_gfa,use_steam
59,NonResidential,10591.5,0,LAKE UNION,1.0,2,Small- and Mid-Sized Office,1.0,7238.0,361542.0938,1,2,0.0,21183.0,0
55,NonResidential,9797.333333333334,0,LAKE UNION,1.0,3,Small- and Mid-Sized Office,0.869556341861731,3834.0,755618.1875,2,2,0.0,33226.0,0
31,NonResidential,27547.6,1,LAKE UNION,1.0,5,Large Office,0.5970320463488652,55504.0,4704936.5,1,3,4438.0,137738.0,0
28,NonResidential,7039.333333333333,0,LAKE UNION,1.0,3,Residence Hall,1.0,0.0,1361427.75,2,1,0.0,21118.0,0
3,NonResidential,41225.2,1,LAKE UNION,1.0,5,Large Office,0.6153614779309743,73177.0,4489661.0,2,3,8324.0,183442.0,0
116,NonResidential,10250.0,0,LAKE UNION,1.0,2,Small- and Mid-Sized Office,1.0,0.0,1326178.125,2,1,0.0,20500.0,0
50,NonResidential,17318.0,0,BALLARD,1.0,2,Senior Care Community,0.10497748007853101,0.0,12148720.0,2,2,0.0,36000.0,0
86,NonResidential,12760.5,0,NORTHEAST,1.0,2,Worship Facility,1.0,0.0,605186.3125,2,1,0.0,25521.0,0
30,NonResidential,23190.0,0,NORTHEAST,1.0,1,K-12 School,1.0,0.0,1705515.25,2,1,0.0,23190.0,0
56,NonResidential,20678.0,0,NORTHWEST,1.0,1,Small- and Mid-Sized Office,1.0,0.0,770333.0,2,1,0.0,23100.0,0
94,NonResidential,9606.666666666666,0,NORTHWEST,1.0,3,K-12 School,1.0,0.0,2595783.5,2,1,0.0,33780.0,0
62,NonResidential,13938.0,0,SOUTHEAST,1.0,2,Worship Facility,1.0,0.0,1829981.375,2,1,0.0,44816.0,0
91,SPS-District K-12,48789.0,0,MAGNOLIA / QUEEN ANNE,1.0,1,K-12 School,1.0,0.0,1298307.625,2,1,0.0,48789.0,0
91,SPS-District K-12,33105.0,0,SOUTHEAST,1.0,1,K-12 School,1.0,0.0,1725336.25,2,1,0.0,33105.0,0
50,NonResidential,24441.0,0,SOUTHEAST,1.0,2,Senior Care Community,0.8520314226095496,9079.0,6782435.0,2,2,0.0,51001.0,0
39,NonResidential,22320.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,0.0,439065.9063,1,1,0.0,22320.0,0
40,NonResidential,47105.0,0,GREATER DUWAMISH,1.0,1,Other,1.0,0.0,10234721.0,2,1,0.0,45320.0,0
34,NonResidential,20014.5,0,GREATER DUWAMISH,1.0,2,Small- and Mid-Sized Office,1.0,8200.0,1471914.25,1,2,0.0,40000.0,0
46,NonResidential,14152.0,0,GREATER DUWAMISH,1.0,2,Small- and Mid-Sized Office,1.0,0.0,1269367.5,1,1,0.0,27185.0,0
46,NonResidential,26400.0,0,GREATER DUWAMISH,1.0,1,Other,1.0,7200.0,452612.5,1,2,0.0,27760.0,0
48,NonResidential,27680.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,2680.0,1778431.75,2,2,0.0,27680.0,0
47,NonResidential,12936.0,0,GREATER DUWAMISH,1.0,2,Small- and Mid-Sized Office,1.0,2600.0,1787119.0,2,2,0.0,25872.0,0
47,NonResidential,12936.0,0,GREATER DUWAMISH,1.0,2,Small- and Mid-Sized Office,1.0,0.0,2399353.5,2,1,0.0,24988.0,0
47,NonResidential,20500.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,0.0,222600.0938,1,1,0.0,21386.0,0
58,NonResidential,10718.0,0,LAKE UNION,1.0,2,Small- and Mid-Sized Office,1.0,0.0,534703.6875,1,1,0.0,21436.0,0
18,NonResidential,20233.0,1,NORTHEAST,1.0,1,Mixed Use Property,1.0,6644.0,630250.125,2,3,6344.0,20233.0,0
10,NonResidential,9981.5,1,LAKE UNION,1.0,4,Small- and Mid-Sized Office,0.6894254370585583,12400.0,1010967.688,2,3,2575.0,39310.0,0
31,NonResidential,10472.333333333334,0,LAKE UNION,1.0,3,Small- and Mid-Sized Office,0.7418595028169462,12890.0,1126157.25,2,2,0.0,39185.0,0
88,NonResidential,7763.333333333333,0,DOWNTOWN,1.0,6,Self-Storage Facility,1.0,0.0,710275.375,1,1,0.0,46580.0,0
100,NonResidential,12960.0,0,DOWNTOWN,1.0,2,Retail Store,1.0,0.0,478690.0938,1,1,0.0,25920.0,0
97,NonResidential,12960.0,0,DOWNTOWN,1.0,2,Retail Store,1.0,0.0,1011667.5,2,1,0.0,38880.0,0
106,NonResidential,7715.125,0,DOWNTOWN,1.0,8,Hotel,1.0,0.0,2897079.75,2,1,0.0,0.0,0
97,NonResidential,12960.0,0,DOWNTOWN,1.0,2,Small- and Mid-Sized Office,1.0,0.0,1793851.375,2,1,0.0,23995.0,0
91,NonResidential,9940.0,0,EAST,1.0,4,Small- and Mid-Sized Office,1.0,0.0,2478960.0,3,1,0.0,39760.0,1
96,NonResidential,10323.666666666666,0,EAST,1.0,3,Other,1.0,0.0,2823184.0,3,1,0.0,30971.0,1
70,NonResidential,7555.666666666667,0,EAST,1.0,3,Small- and Mid-Sized Office,1.0,0.0,3767135.0,3,1,0.0,22667.0,1
89,NonResidential,16920.0,1,LAKE UNION,1.0,2,Warehouse,1.0,13660.0,2227638.25,2,3,1440.0,33840.0,0
15,NonResidential,13942.333333333334,1,LAKE UNION,5.0,3,Mixed Use Property,0.7794247734716809,14128.0,4193371.0,2,3,9680.0,38081.0,0
15,NonResidential,6748.0,1,LAKE UNION,1.0,5,Small- and Mid-Sized Office,0.8218731475992886,8762.0,1291405.25,1,3,1500.0,26170.0,0
105,NonResidential,10258.0,0,LAKE UNION,1.0,2,Retail Store,1.0,8000.0,1021796.625,2,2,0.0,18155.0,0
110,NonResidential,9160.0,0,LAKE UNION,1.0,3,Retail Store,1.0,8668.0,1215156.25,1,2,0.0,30886.0,0
69,NonResidential,46958.0,1,LAKE UNION,1.0,1,Mixed Use Property,1.0,33976.0,1818867.875,2,3,4579.0,78868.0,0
32,NonResidential,26532.0,0,LAKE UNION,1.0,1,Distribution Center,1.0,0.0,1934224.25,2,1,0.0,26532.0,0
35,NonResidential,11194.0,0,LAKE UNION,1.0,2,Small- and Mid-Sized Office,1.0,2788.0,576405.125,2,2,0.0,22388.0,0
47,NonResidential,30730.0,0,LAKE UNION,1.0,1,Other,1.0,0.0,3050455.25,2,1,0.0,30730.0,0
30,NonResidential,17800.0,0,LAKE UNION,1.0,2,Small- and Mid-Sized Office,1.0,0.0,2173143.75,2,2,0.0,36839.0,0
67,NonResidential,20666.666666666668,0,MAGNOLIA / QUEEN ANNE,1.0,3,Worship Facility,1.0,5000.0,1799664.125,2,2,0.0,62200.0,0
35,NonResidential,11800.0,0,MAGNOLIA / QUEEN ANNE,1.0,2,Small- and Mid-Sized Office,1.0,0.0,776248.6875,1,1,0.0,23600.0,0
30,NonResidential,13355.666666666666,0,MAGNOLIA / QUEEN ANNE,1.0,3,Small- and Mid-Sized Office,1.0,0.0,2303732.75,1,1,0.0,40067.0,0
27,NonResidential,8806.333333333334,0,MAGNOLIA / QUEEN ANNE,1.0,3,Small- and Mid-Sized Office,0.7379915969567357,0.0,1074989.0,1,1,0.0,26419.0,0
37,NonResidential,8420.666666666666,0,MAGNOLIA / QUEEN ANNE,1.0,3,Small- and Mid-Sized Office,1.0,0.0,1469556.25,2,1,0.0,25262.0,0
20,NonResidential,17701.0,0,LAKE UNION,0.0,3,Other,1.0,0.0,4877959.0,2,1,0.0,38723.0,0
36,NonResidential,11368.666666666666,0,MAGNOLIA / QUEEN ANNE,1.0,3,Small- and Mid-Sized Office,1.0,0.0,1619177.125,1,1,0.0,32739.0,0
36,NonResidential,11515.0,0,MAGNOLIA / QUEEN ANNE,1.0,3,Small- and Mid-Sized Office,1.0,0.0,2313978.75,1,1,0.0,34545.0,0
36,NonResidential,23432.0,0,MAGNOLIA / QUEEN ANNE,1.0,3,Small- and Mid-Sized Office,1.0,0.0,2782066.5,1,1,0.0,70296.0,0
114,NonResidential,6959.5,0,DOWNTOWN,1.0,4,Small- and Mid-Sized Office,1.0,0.0,1217509.125,1,1,0.0,27838.0,0
45,NonResidential,14184.0,0,DELRIDGE,2.0,2,Distribution Center,1.0,9408.0,1856230.625,2,2,0.0,44708.0,0
52,NonResidential,46040.0,0,NORTHWEST,1.0,2,Other,1.0,0.0,5155090.5,2,1,0.0,92129.0,0
55,NonResidential,20236.0,0,NORTHWEST,1.0,1,Other,1.0,0.0,1965182.25,2,1,0.0,20236.0,0
65,NonResidential,19907.5,0,NORTHWEST,1.0,2,Small- and Mid-Sized Office,1.0,12697.0,2050600.75,2,2,0.0,39815.0,0
46,Nonresidential COS,6389.25,0,NORTHWEST,1.0,4,Other,1.0,0.0,2280352.5,1,1,0.0,25557.0,0
58,Nonresidential COS,13497.0,0,NORTHWEST,1.0,2,Other,1.0,10751.0,3076813.25,2,2,0.0,26994.0,0
44,NonResidential,48112.0,0,NORTHWEST,1.0,1,Warehouse,1.0,0.0,1485945.875,1,1,0.0,48112.0,0
7,NonResidential,20909.0,0,NORTHWEST,1.0,1,Other,1.0,0.0,1208029.25,2,2,0.0,19050.0,0
15,NonResidential,21396.5,0,NORTHWEST,1.0,2,Small- and Mid-Sized Office,0.6140022900941743,16518.0,1772188.5,1,2,0.0,42793.0,0
9,NonResidential,22500.0,0,NORTHWEST,1.0,2,Other,1.0,0.0,5912066.0,2,1,0.0,45000.0,0
18,NonResidential,26115.0,0,NORTHWEST,1.0,1,Retail Store,1.0,0.0,1689372.625,2,1,0.0,26115.0,0
67,NonResidential,26033.0,0,NORTHEAST,1.0,1,Worship Facility,1.0,0.0,1149140.25,2,2,0.0,30044.0,0
9,NonResidential,12165.0,0,MAGNOLIA / QUEEN ANNE,1.0,4,K-12 School,1.0,0.0,1881516.125,2,1,0.0,49468.0,0
46,NonResidential,23269.5,0,MAGNOLIA / QUEEN ANNE,1.0,2,Senior Care Community,1.0,0.0,5400049.5,2,1,0.0,46539.0,0
107,NonResidential,7449.0,0,DOWNTOWN,1.0,4,Residence Hall,1.0,0.0,2233262.0,2,1,0.0,29796.0,0
96,NonResidential,13200.0,1,DOWNTOWN,1.0,2,Retail Store,1.0,7200.0,983595.875,2,3,2788.0,24416.0,0
98,NonResidential,12716.0,0,DOWNTOWN,1.0,3,Small- and Mid-Sized Office,1.0,12495.0,1262255.75,1,2,0.0,50348.0,0
88,NonResidential,14400.0,0,LAKE UNION,1.0,2,Mixed Use Property,1.0,14400.0,456953.0,2,2,0.0,28800.0,0
61,NonResidential,6389.0,0,MAGNOLIA / QUEEN ANNE,1.0,5,Worship Facility,1.0,0.0,1806468.0,1,2,0.0,31945.0,0
31,NonResidential,17192.6,0,MAGNOLIA / QUEEN ANNE,1.0,5,Small- and Mid-Sized Office,0.6154740993218012,33055.0,4480961.0,1,2,0.0,85963.0,0
116,NonResidential,8670.0,0,DOWNTOWN,1.0,4,Retail Store,1.0,0.0,1169948.875,2,1,0.0,34680.0,0
48,NonResidential,25019.333333333332,0,DOWNTOWN,1.0,3,Worship Facility,0.540222228143569,0.0,5587347.0,2,1,0.0,75058.0,0
113,NonResidential,19240.0,0,DOWNTOWN,1.0,3,Small- and Mid-Sized Office,1.0,0.0,24105.5,1,1,0.0,25000.0,0
101,NonResidential,36504.0,0,DOWNTOWN,1.0,1,Retail Store,1.0,0.0,2100982.75,2,1,0.0,16200.0,0
109,NonResidential,5866.666666666667,0,DOWNTOWN,1.0,6,Small- and Mid-Sized Office,1.0,0.0,2998208.25,1,1,0.0,35200.0,0
109,NonResidential,7168.0,0,DOWNTOWN,1.0,5,Small- and Mid-Sized Office,1.0,0.0,1538750.625,2,1,0.0,35840.0,0
75,NonResidential,12960.0,0,DOWNTOWN,1.0,2,Other,1.0,0.0,1333432.125,1,1,0.0,23230.0,0
88,NonResidential,7631.25,0,DOWNTOWN,1.0,4,Small- and Mid-Sized Office,1.0,6104.0,2883139.0,2,2,0.0,21713.0,1
52,NonResidential,12310.75,0,EAST,1.0,4,Other,1.0,0.0,8476183.0,2,1,0.0,52284.0,0
104,NonResidential,6803.666666666667,0,EAST,0.0,3,Other,1.0,0.0,2014475.875,2,1,0.0,20411.0,0
54,NonResidential,15427.5,0,EAST,1.0,2,Medical Office,0.6666666666666666,0.0,2946756.25,2,1,0.0,21571.0,0
106,NonResidential,24516.333333333332,0,EAST,1.0,3,Small- and Mid-Sized Office,1.0,31917.0,2828950.5,2,2,0.0,73549.0,0
28,NonResidential,9156.0,0,EAST,1.0,5,Other,0.7509829619921363,4500.0,10834087.0,3,2,0.0,50280.0,1
53,NonResidential,13038.333333333334,0,EAST,0.0,3,Medical Office,1.0,0.0,3735308.5,2,1,0.0,50000.0,0
100,NonResidential,12679.333333333334,1,EAST,1.0,3,Other,1.0,1184.0,1107290.625,2,3,436.0,37506.0,1
54,NonResidential,12598.666666666666,0,EAST,1.0,3,Worship Facility,1.0,17600.0,2465983.5,3,2,0.0,70600.0,1
23,Nonresidential COS,27744.0,1,Ballard,1.0,1,Small- and Mid-Sized Office,1.0,6060.0,5355753.0,1,3,3304.0,27744.0,0
56,NonResidential,36444.0,0,BALLARD,1.0,1,Warehouse,1.0,0.0,161311.0938,1,1,0.0,36444.0,0
66,NonResidential,27553.0,0,BALLARD,1.0,1,Warehouse,1.0,0.0,966677.125,2,1,0.0,27553.0,0
65,NonResidential,57310.0,0,BALLARD,3.0,1,Distribution Center,1.0,0.0,1253745.5,2,1,0.0,57310.0,0
96,NonResidential,12960.0,1,LAKE UNION,1.0,2,Mixed Use Property,1.0,7016.0,989079.5,2,3,3609.0,20734.0,0
97,NonResidential,13562.0,0,LAKE UNION,1.0,3,Restaurant,1.0,0.0,2106073.5,2,1,0.0,40686.0,0
52,NonResidential,22635.5,0,LAKE UNION,1.0,2,Retail Store,1.0,0.0,2553763.5,2,1,0.0,45271.0,0
96,NonResidential,9460.0,0,LAKE UNION,1.0,3,Small- and Mid-Sized Office,0.5708245243128964,0.0,1372213.375,2,1,0.0,28380.0,0
7,NonResidential,101632.0,1,LAKE UNION,1.0,5,Large Office,1.0,162894.0,28053172.0,2,3,11846.0,504590.0,0
90,NonResidential,8725.333333333334,0,LAKE UNION,1.0,3,Small- and Mid-Sized Office,1.0,0.0,966907.375,2,1,0.0,23730.0,0
90,NonResidential,37740.0,0,LAKE UNION,1.0,1,Small- and Mid-Sized Office,1.0,0.0,7442314.5,2,2,0.0,37481.0,0
55,Nonresidential COS,26000.0,0,MAGNOLIA / QUEEN ANNE,1.0,1,Other,1.0,0.0,5277482.5,2,1,0.0,49847.0,1
7,NonResidential,7747.0,0,MAGNOLIA / QUEEN ANNE,1.0,3,Worship Facility,1.0,0.0,739210.5,2,1,0.0,23241.0,0
54,NonResidential,155795.0,0,MAGNOLIA / QUEEN ANNE,1.0,1,Other,1.0,0.0,17673018.0,2,1,0.0,155795.0,0
14,Nonresidential COS,21018.0,0,MAGNOLIA / QUEEN ANNE,1.0,1,Other,1.0,0.0,1761137.5,2,1,0.0,21018.0,1
18,Nonresidential COS,30533.0,0,MAGNOLIA / QUEEN ANNE,1.0,1,Other,1.0,0.0,5903015.0,2,1,0.0,28631.0,0
55,NonResidential,16985.5,0,MAGNOLIA / QUEEN ANNE,1.0,2,Other,1.0,0.0,17686444.0,2,1,0.0,50000.0,0
24,Nonresidential COS,20300.0,0,MAGNOLIA / QUEEN ANNE,1.0,2,Other,1.0,0.0,2485521.0,3,1,0.0,33000.0,1
17,NonResidential,9509.5,0,LAKE UNION,1.0,4,Small- and Mid-Sized Office,1.0,19600.0,2003807.75,1,2,0.0,57638.0,0
9,NonResidential,16149.0,0,LAKE UNION,1.0,4,Small- and Mid-Sized Office,0.6192333890643383,21350.0,2524228.25,2,2,0.0,62941.0,0
88,NonResidential,13822.0,1,LAKE UNION,1.0,3,Small- and Mid-Sized Office,0.8538079390343897,5000.0,9190442.0,2,3,1250.0,41654.0,0
3,NonResidential,21785.0,1,LAKE UNION,1.0,6,Large Office,0.22882717466146432,88960.0,7429423.0,2,3,5436.0,214944.0,0
90,NonResidential,8945.0,1,LAKE UNION,1.0,4,Small- and Mid-Sized Office,1.0,8214.0,1912760.75,1,3,5225.0,35780.0,0
52,NonResidential,6283.0,1,MAGNOLIA / QUEEN ANNE,1.0,4,Mixed Use Property,0.709215342989018,8000.0,564754.1875,1,3,2095.0,18156.0,0
50,Nonresidential COS,49680.0,0,DOWNTOWN,1.0,1,Other,1.0,0.0,2844685.0,2,1,0.0,49680.0,1
54,Nonresidential COS,36314.0,0,DOWNTOWN,1.0,1,Other,1.0,0.0,1832808.75,3,1,0.0,36314.0,1
100,NonResidential,12960.0,1,DOWNTOWN,1.0,2,Other,1.0,4329.0,1257774.625,1,3,4029.0,20246.0,0
97,NonResidential,11921.5,0,DOWNTOWN,1.0,4,Small- and Mid-Sized Office,1.0,8500.0,2071670.25,2,2,0.0,34000.0,1
116,NonResidential,16586.666666666668,0,DOWNTOWN,1.0,3,Other,1.0,0.0,44293.5,1,1,0.0,24019.0,0
116,Campus,24640.0,1,DOWNTOWN,1.0,2,Mixed Use Property,1.0,9240.0,5437110.5,2,3,8199.0,33053.0,0
74,Campus,11375.0,1,DOWNTOWN,1.0,4,Low-Rise Multifamily,1.0,10455.0,3778355.0,1,3,3668.0,36792.0,0
104,Campus,12690.0,1,DOWNTOWN,1.0,2,Restaurant,1.0,6426.0,6901554.0,2,3,1840.0,25380.0,0
101,NonResidential,6785.833333333333,1,DOWNTOWN,1.0,6,Small- and Mid-Sized Office,1.0,16260.0,2827772.75,2,3,3560.0,40715.0,0
26,NonResidential,20516.25,1,DOWNTOWN,1.0,4,Mixed Use Property,0.5759458965454213,27594.0,1717130.875,1,3,13945.0,77575.0,0
106,NonResidential,9040.0,0,DOWNTOWN,1.0,4,Small- and Mid-Sized Office,1.0,0.0,1862176.875,1,1,0.0,36160.0,0
98,NonResidential,34617.0,1,DOWNTOWN,1.0,1,Mixed Use Property,1.0,5813.0,5136604.5,2,3,5581.0,17849.0,0
107,NonResidential,13380.0,0,DOWNTOWN,1.0,5,Small- and Mid-Sized Office,1.0,0.0,1634178.25,2,1,0.0,68048.0,0
106,NonResidential,9780.0,1,DOWNTOWN,1.0,3,Mixed Use Property,1.0,11592.0,2160420.0,2,3,2836.0,27142.0,0
86,NonResidential,11355.0,0,DOWNTOWN,0.0,2,Other,1.0,0.0,287763.5,1,1,0.0,22710.0,0
16,NonResidential,16833.0,0,LAKE UNION,1.0,3,Small- and Mid-Sized Office,0.7318758787302719,13540.0,3205182.5,2,2,0.0,50499.0,0
52,NonResidential,10893.0,0,LAKE UNION,1.0,5,Small- and Mid-Sized Office,0.8236482144496465,0.0,3600571.25,2,2,0.0,57972.0,0
86,NonResidential,22980.0,0,EAST,1.0,2,K-12 School,1.0,0.0,4167253.75,2,1,0.0,45960.0,0
57,NonResidential,10564.0,0,LAKE UNION,1.0,2,Small- and Mid-Sized Office,1.0,0.0,436604.0938,1,1,0.0,21128.0,0
8,NonResidential,68610.5,1,LAKE UNION,1.0,4,Mixed Use Property,1.0,105499.0,9155568.0,2,3,58152.0,272414.0,0
3,NonResidential,17184.0,0,LAKE UNION,1.0,3,Small- and Mid-Sized Office,1.0,650.0,1539066.375,1,2,0.0,54800.0,0
57,NonResidential,9630.0,0,LAKE UNION,1.0,4,Hotel,1.0,0.0,2804534.0,2,1,0.0,38500.0,0
55,NonResidential,9728.666666666666,0,LAKE UNION,1.0,3,Hotel,0.8541766600424862,0.0,867184.375,2,1,0.0,19000.0,0
56,NonResidential,27338.0,0,LAKE UNION,1.0,1,Worship Facility,1.0,0.0,581289.0,1,1,0.0,27338.0,0
17,NonResidential,42875.0,0,EAST,1.0,2,Other,0.2345189504373178,20000.0,2045592.0,2,2,0.0,85000.0,0
54,NonResidential,17208.0,1,MAGNOLIA / QUEEN ANNE,1.0,2,Laboratory,1.0,13767.0,12015936.0,2,3,2000.0,36416.0,0
86,NonResidential,15288.0,0,MAGNOLIA / QUEEN ANNE,1.0,3,Small- and Mid-Sized Office,1.0,0.0,2590622.0,2,1,0.0,45864.0,0
17,NonResidential,24626.0,0,NORTHWEST,1.0,2,K-12 School,1.0,0.0,3485865.5,2,1,0.0,61099.0,0
66,SPS-District K-12,34005.0,0,North,1.0,1,K-12 School,1.0,0.0,991918.0,2,1,0.0,50337.0,0
67,SPS-District K-12,41221.0,0,SOUTHWEST,1.0,1,K-12 School,1.0,0.0,2246747.5,2,1,0.0,60814.0,0
29,NonResidential,11058.666666666666,0,LAKE UNION,1.0,3,Small- and Mid-Sized Office,1.0,15000.0,1426279.5,2,2,0.0,48176.0,0
23,NonResidential,8398.0,1,LAKE UNION,1.0,3,Retail Store,0.8505993490513615,8044.0,1878742.875,2,3,2635.0,21430.0,0
16,SPS-District K-12,37802.5,0,SOUTHEAST,1.0,2,K-12 School,1.0,0.0,2274873.5,2,1,0.0,75605.0,0
8,SPS-District K-12,14762.5,0,SOUTHEAST,1.0,2,K-12 School,1.0,0.0,1297812.75,2,1,0.0,29525.0,0
39,NonResidential,221.6969696969697,0,GREATER DUWAMISH,1.0,99,Worship Facility,1.0,0.0,326001.1875,1,1,0.0,21948.0,0
89,NonResidential,10397.0,0,EAST,1.0,3,Other,1.0,1096.0,5876439.0,2,2,0.0,31191.0,0
62,SPS-District K-12,42292.0,0,NORTH,1.0,1,K-12 School,1.0,0.0,0.0,0,1,0.0,43188.0,0
69,NonResidential,37377.0,1,NORTH,1.0,1,Other,1.0,3468.0,3040978.0,2,3,840.0,35611.0,0
39,NonResidential,29380.0,1,GREATER DUWAMISH,1.0,1,Warehouse,1.0,6837.0,856088.625,1,3,5775.0,29380.0,0
94,NonResidential,11344.0,0,EAST,1.0,2,Worship Facility,1.0,0.0,331675.0,2,1,0.0,22688.0,0
54,NonResidential,11182.0,0,SOUTHEAST,1.0,2,Other,1.0,0.0,1467029.75,2,2,0.0,22364.0,0
34,NonResidential,20631.0,0,GREATER DUWAMISH,1.0,2,Small- and Mid-Sized Office,1.0,0.0,1903455.875,1,1,0.0,40738.0,0
63,NonResidential,21591.5,0,LAKE UNION,1.0,2,Small- and Mid-Sized Office,1.0,11497.0,7408342.0,2,2,0.0,38077.0,0
108,NonResidential,15226.666666666666,0,NORTH,1.0,3,Worship Facility,1.0,0.0,2077039.375,2,1,0.0,45680.0,0
10,NonResidential,51724.857142857145,0,LAKE UNION,1.0,14,Senior Care Community,1.0,0.0,37797084.0,2,1,0.0,726000.0,0
59,NonResidential,23562.0,0,SOUTHWEST,1.0,1,Worship Facility,1.0,15212.0,531737.1875,1,2,0.0,33490.0,0
17,NonResidential,7211.0,0,Ballard,1.0,4,Small- and Mid-Sized Office,1.0,10200.0,910718.6875,1,2,0.0,20492.0,0
28,SPS-District K-12,27264.0,0,DELRIDGE,1.0,2,K-12 School,1.0,0.0,1972078.625,1,1,0.0,54285.0,0
27,NonResidential,21101.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,2728.0,675772.875,2,2,0.0,21101.0,0
102,NonResidential,22797.0,0,GREATER DUWAMISH,1.0,2,Refrigerated Warehouse,1.0,0.0,1351267.875,1,1,0.0,45594.0,0
66,NonResidential,26660.0,0,GREATER DUWAMISH,1.0,1,Other,1.0,0.0,2241280.5,1,1,0.0,26660.0,0
41,NonResidential,28126.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,6346.0,870625.8125,2,2,0.0,28126.0,0
52,NonResidential,35000.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,0.0,378714.4063,1,1,0.0,35000.0,0
54,NonResidential,26150.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,0.0,1208407.625,2,1,0.0,26150.0,0
49,NonResidential,12000.0,0,GREATER DUWAMISH,1.0,2,Small- and Mid-Sized Office,1.0,0.0,1088556.25,1,1,0.0,24000.0,0
48,NonResidential,8718.8,0,EAST,1.0,5,K-12 School,1.0,0.0,2478045.5,2,1,0.0,40809.0,0
104,NonResidential,28080.0,0,LAKE UNION,1.0,1,Distribution Center,1.0,2500.0,794724.625,2,2,0.0,28080.0,0
62,NonResidential,25649.0,0,NORTHWEST,1.0,2,Senior Care Community,1.0,0.0,5655578.0,2,1,0.0,51298.0,0
54,NonResidential,22047.0,0,NORTHWEST,1.0,1,Worship Facility,1.0,0.0,265774.9063,1,2,0.0,22898.0,0
37,NonResidential,31600.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,0.0,3363535.5,2,1,0.0,31600.0,0
9,NonResidential,35289.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,0.0,876425.0,2,1,0.0,35289.0,0
35,NonResidential,28920.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,0.0,1750419.0,2,1,0.0,30000.0,0
38,NonResidential,22176.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,0.0,736428.625,2,1,0.0,22176.0,0
38,NonResidential,31300.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,0.0,362874.0,2,1,0.0,31300.0,0
37,NonResidential,22000.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,0.0,700627.625,1,2,0.0,22000.0,0
42,NonResidential,13309.0,0,NORTH,1.0,3,Small- and Mid-Sized Office,1.0,0.0,3568419.5,1,2,0.0,39541.0,0
37,NonResidential,30610.0,0,NORTH,1.0,1,Other,1.0,7290.0,4294550.0,2,2,0.0,30610.0,0
36,NonResidential,13465.0,0,NORTH,1.0,2,Medical Office,0.7642034905310063,0.0,1002995.0,1,1,0.0,26930.0,0
48,NonResidential,19372.5,0,NORTH,1.0,2,Medical Office,1.0,0.0,2890379.0,2,2,0.0,65069.0,0
57,NonResidential,10148.0,0,NORTHEAST,1.0,2,Self-Storage Facility,1.0,0.0,855665.125,1,1,0.0,20296.0,0
71,NonResidential,11067.5,1,NORTHEAST,1.0,2,Mixed Use Property,1.0,8116.0,1261634.5,2,3,3200.0,21704.0,0
49,NonResidential,12792.666666666666,0,NORTHEAST,1.0,3,Medical Office,1.0,3312.0,1645605.125,2,2,0.0,38378.0,0
36,NonResidential,16788.0,0,NORTHEAST,1.0,2,Warehouse,1.0,0.0,1275231.75,2,1,0.0,33576.0,0
41,NonResidential,33005.0,0,NORTHEAST,1.0,1,Supermarket / Grocery Store,1.0,0.0,10642754.0,2,2,0.0,34982.0,0
35,NonResidential,20971.0,1,EAST,1.0,1,Other,1.0,10360.0,729397.1875,1,3,8509.0,42352.0,0
89,NonResidential,7970.0,0,MAGNOLIA / QUEEN ANNE,1.0,3,Small- and Mid-Sized Office,1.0,3910.0,873577.3125,2,2,0.0,23910.0,0
106,NonResidential,10882.5,0,BALLARD,1.0,2,Worship Facility,1.0,0.0,431390.4063,2,1,0.0,21765.0,0
77,Campus,1100000.0,0,EAST,1.0,2,University,1.0,318960.0,114648520.0,2,2,0.0,2038603.0,0
115,NonResidential,13280.0,0,CENTRAL,1.0,2,Worship Facility,1.0,0.0,1751483.875,2,1,0.0,26560.0,0
59,NonResidential,10070.0,0,LAKE UNION,1.0,2,Warehouse,1.0,0.0,116486.6016,1,1,0.0,20140.0,0
24,NonResidential,19422.5,0,GREATER DUWAMISH,1.0,2,Retail Store,1.0,6000.0,6917280.0,2,2,0.0,44845.0,0
63,NonResidential,26092.0,0,GREATER DUWAMISH,1.0,1,Supermarket / Grocery Store,1.0,0.0,7619445.0,2,2,0.0,25946.0,0
61,SPS-District K-12,38582.0,0,NORTH,1.0,1,K-12 School,1.0,0.0,1848878.5,2,1,0.0,40374.0,0
